X,Y,NOM,TYPE,X_COORD,Y_COORD,Diff,icon_url
-4.00651921327198,5.35180509823206,CIETG,Professionnelle,388478.92546,591643.88039,Secondaire,./1.png
-4.00980924347977,5.34874866527891,CBCG,Professionnelle,388113.80156,591306.56968,Secondaire,./1.png
-4.01136421060364,5.35061278529652,CBCG,Professionnelle,387941.83374,591512.94404,Secondaire,./1.png
-4.01500263242522,5.34164422797435,Collège  International,Secondaire,387537.02175,590522.07355,Secondaire,./1.png
-4.0055335613637,5.34037934945731,Les Poulains de Cocody,Primaire,388586.07984,590380.51043,Primaire,./0.png
-3.99790243359821,5.32396243143932,Epv Notre Dame des Anges,Primaire,389428.76187,588564.14187,Primaire,./0.png
-3.99644798910722,5.33261646061822,Centre St François Xavier,Professionnelle,389591.48104,589520.63780,Secondaire,./1.png
-3.99980712509739,5.34282974607293,HECI,Professionnelle,389221.07757,590650.38361,Secondaire,./1.png
-3.9934249815396,5.33846055480364,Supelite,Professionnelle,389927.51166,590166.19729,Secondaire,./1.png
-3.99715255364361,5.34020192697301,Centre Technique Forestière Tropicale,Professionnelle,389514.76355,590359.38446,Secondaire,./1.png
-4.00227151874093,5.34590107057713,ESITEL,Professionnelle,388948.54781,590990.38253,Secondaire,./1.png
-3.97958841353322,5.36854158023111,Epv Marionnettes,Primaire,391466.07160,593489.36946,Primaire,./0.png
-3.9820985761674,5.3704042492723,GS Epp Attoban,Primaire,391188.26047,593695.74392,Primaire,./0.png
-3.97708161510515,5.36878472368624,Epp Zinsou,Primaire,391743.88300,593515.80655,Primaire,./0.png
-3.9773745900344,5.37282914620596,Epp Kouadio Léon,Primaire,391712.13362,593962.99224,Primaire,./0.png
-3.97748097339833,5.37215850217766,English Preparation,Professionnelle,391700.22734,593888.86756,Secondaire,./1.png
-3.9790924169971,5.37195297078903,Epv Vimercati,Primaire,391521.63429,593866.43035,Primaire,./0.png
-3.98070755669886,5.36646957254266,GS Méthodiste,Primaire,391341.69686,593260.49554,Primaire,./0.png
-3.97696902621363,5.36555407809005,Epv Vimercati,Primaire,391755.78881,593158.62050,Primaire,./0.png
-3.96588919228589,5.35763845764721,Université Canadienne,Professionnelle,392982.12659,592281.56025,Secondaire,./1.png
-3.97728662036986,5.35492774314645,Escao/Ecole de Manequinat,Professionnelle,391718.72516,591983.87536,Secondaire,./1.png
-3.95839364947901,5.32820176498784,Centre d'Etude Artistique et Culturelle,Professionnelle,393807.61971,589025.88515,Secondaire,./1.png
-3.97461861329681,5.35146203005634,Epv les Agneaux,Primaire,392013.75479,591600.25161,Primaire,./0.png
-3.95526101471223,5.34818984238888,Epv Koestrem,Primaire,394158.18318,591235.12576,Primaire,./0.png
-3.96002209522863,5.35440496573761,ILCAE,Professionnelle,393631.68606,591923.06102,Secondaire,./1.png
-3.95213298685324,5.35591256374481,CELAF,Professionnelle,394506.12018,592088.37189,Secondaire,./1.png
-3.95615775178995,5.35686396167482,GS Epv Les Amis St Jose,Primaire,394060.30961,592194.24694,Primaire,./0.png
-3.95675677636912,5.35814349290318,GS Epv Les Coteaux,Primaire,393994.15378,592335.80893,Primaire,./0.png
-3.94020909677746,5.35012786145636,Centre d'Alphabétisation,Professionnelle,395826.39538,591446.81061,Secondaire,./1.png
-3.93607911596945,5.37413811298498,Epp GS Génie  2000,Primaire,396288.08381,594100.54923,Primaire,./0.png
-3.95013069358025,5.36579987200791,La Madone des Tous Petits,Primaire,394729.68295,593181.11717,Primaire,./0.png
-3.95608617835136,5.36452199781214,Agitel Formation,Professionnelle,394069.56049,593040.86846,Secondaire,./1.png
-3.95107095961578,5.37162581205783,Ecole la Rose Palmeraie,Primaire,394626.49656,593825.36463,Primaire,./0.png
-3.95073075176143,5.36792909597488,Epp GS la Palmeraie,Primaire,394663.55847,593416.61627,Primaire,./0.png
-3.95424287881735,5.3768620170565,Ecole Supérieure Islamique,Professionnelle,394275.93612,594404.80012,Secondaire,./1.png
